"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M"
"8600000US34105","ZCTA5 34105","7901","474","3.2","1.5","3.0","1.6","5.1","2.1","8.4","3.2","8.3","2.3","16.2","3.4","10.7","2.5","16.2","3.6","9.6","2.5","19.3","3.0","87617","13438","150560","15216","35.4","(X)","(X)","(X)","(X)","(X)","4890","460","2.1","1.6","2.0","1.4","2.4","2.1","8.0","5.1","6.0","2.5","12.7","3.6","10.8","3.3","16.4","4.3","11.3","3.6","28.3","4.5","116516","20984","192291","22557","(X)","(X)","38.6","(X)","(X)","(X)","4401","416","1.4","1.1","1.3","1.1","2.4","2.3","5.5","4.9","5.8","2.6","11.5","3.6","11.5","3.4","17.5","4.9","12.3","3.8","30.7","4.9","131672","16660","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3011","397","5.1","2.6","4.5","3.4","9.5","3.6","12.9","4.6","12.2","5.3","22.2","5.9","10.1","3.6","13.5","4.8","5.3","2.9","4.7","2.7","55538","6677","78485","12891","(X)","(X)","(X)","(X)","30.2","(X)"
"8600000US34108","ZCTA5 34108","7928","354","4.4","1.1","1.7","0.7","6.0","1.4","5.2","1.3","7.5","1.8","13.8","2.4","11.4","2.2","15.5","2.2","10.6","2.0","24.1","2.3","100705","11594","177882","13244","33.5","(X)","(X)","(X)","(X)","(X)","4812","313","1.2","0.8","0.6","0.5","3.3","1.5","4.7","1.9","5.9","1.7","10.7","2.8","10.3","3.1","17.9","3.2","12.3","2.8","33.0","3.6","136622","10775","223729","21677","(X)","(X)","32.0","(X)","(X)","(X)","4342","317","1.2","0.9","0.4","0.5","2.3","1.3","4.4","2.0","4.7","1.6","10.5","2.8","9.0","2.9","18.6","3.4","12.9","3.1","35.9","3.8","145238","11053","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3116","322","9.6","2.7","3.4","1.9","10.7","3.1","5.9","2.1","10.6","3.6","17.2","3.6","12.7","3.6","12.1","3.2","7.6","2.6","10.2","3.1","63197","6146","105925","15142","(X)","(X)","(X)","(X)","35.4","(X)"
"8600000US34109","ZCTA5 34109","11064","477","5.4","2.4","3.0","1.4","5.7","1.7","8.3","2.2","15.5","3.0","13.4","2.9","11.9","2.4","14.6","2.7","7.3","2.2","14.9","2.4","72095","7987","111730","9169","34.7","(X)","(X)","(X)","(X)","(X)","7095","541","4.2","2.7","0.7","0.6","2.7","1.7","5.4","2.1","11.2","3.3","15.2","3.8","13.3","3.4","17.2","3.8","9.0","3.2","21.1","3.4","91861","13621","138519","12575","(X)","(X)","33.1","(X)","(X)","(X)","5753","469","3.4","2.0","0.4","0.4","1.7","1.1","4.8","2.2","8.0","2.5","13.1","3.9","13.1","3.3","19.8","4.0","11.1","3.8","24.5","4.3","115762","18340","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3969","450","7.6","4.4","7.1","3.8","11.1","3.8","13.6","4.3","23.1","5.7","10.2","4.2","11.3","3.8","9.5","3.6","4.1","2.8","2.5","1.6","41931","5445","61653","8357","(X)","(X)","(X)","(X)","37.0","(X)"
"8600000US34110","ZCTA5 34110","11018","543","4.6","1.6","3.0","1.1","5.7","1.8","8.4","2.1","10.4","2.1","14.2","1.9","15.6","2.8","13.0","1.9","10.3","2.1","14.7","1.7","78410","2572","130226","9467","34.6","(X)","(X)","(X)","(X)","(X)","7028","515","2.5","1.2","1.4","1.1","3.4","1.4","4.7","2.1","9.0","2.0","15.0","2.5","16.4","3.0","17.2","2.5","10.9","2.7","19.5","2.7","96528","3795","159353","13912","(X)","(X)","32.5","(X)","(X)","(X)","6142","505","1.6","1.1","1.2","1.1","1.9","1.2","4.1","1.9","7.6","2.0","14.1","2.7","16.4","3.3","19.1","2.7","12.0","3.0","22.1","3.0","103393","11793","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3990","444","8.5","3.8","6.2","2.7","10.7","3.8","16.1","4.8","14.2","4.5","12.5","4.6","12.6","4.8","4.1","2.0","9.3","3.2","5.7","2.3","42114","4778","75518","11040","(X)","(X)","(X)","(X)","37.3","(X)"
"8600000US34112","ZCTA5 34112","11865","532","3.8","1.2","3.5","1.1","9.4","1.6","11.5","1.8","15.1","2.0","19.2","2.2","16.2","2.1","11.2","2.0","5.3","1.1","4.8","1.2","57792","3027","76007","4164","37.7","(X)","(X)","(X)","(X)","(X)","7140","462","2.4","1.2","1.8","1.0","5.8","1.9","10.4","2.5","13.9","2.7","18.4","3.1","19.5","3.0","15.4","3.0","6.1","1.6","6.1","1.8","71649","4849","85415","5721","(X)","(X)","39.4","(X)","(X)","(X)","5885","416","1.5","0.9","2.0","1.3","5.4","2.2","7.9","2.1","12.8","2.5","18.2","3.3","21.0","3.5","16.9","3.4","7.0","1.9","7.3","2.2","76136","2323","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4725","415","6.9","2.8","6.0","2.2","15.3","2.9","13.7","2.8","18.2","4.0","18.6","3.2","10.0","2.6","4.7","1.7","3.8","1.7","2.8","1.7","41672","2581","59665","6907","(X)","(X)","(X)","(X)","34.0","(X)"
"8600000US34113","ZCTA5 34113","8546","524","5.2","2.1","1.0","0.8","9.6","3.3","8.4","2.9","15.6","3.3","20.2","3.9","11.9","2.7","15.9","3.0","5.3","1.6","6.9","1.5","57365","6576","90994","8902","37.3","(X)","(X)","(X)","(X)","(X)","5353","431","2.3","1.2","0.4","0.4","5.1","2.9","6.7","3.1","15.0","3.7","22.5","5.2","13.0","3.2","19.4","4.5","6.7","2.3","8.8","2.3","70938","9200","107879","12238","(X)","(X)","38.3","(X)","(X)","(X)","4555","451","1.4","0.9","0.2","0.4","4.5","2.9","5.1","2.6","11.4","4.1","23.9","6.2","13.3","3.5","22.1","5.2","7.9","2.7","10.2","2.8","81171","9391","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3193","382","11.0","5.3","2.0","2.1","17.4","6.6","11.2","4.4","17.4","5.3","17.6","5.2","7.2","3.2","9.7","4.6","2.8","1.8","3.7","2.4","39605","5304","60691","10233","(X)","(X)","(X)","(X)","34.8","(X)"
"8600000US34114","ZCTA5 34114","7882","416","4.8","1.7","2.6","1.1","7.1","2.1","11.0","2.9","14.1","2.9","22.3","2.8","11.5","2.1","12.0","2.7","6.0","1.8","8.8","1.9","60746","6393","89540","6929","36.4","(X)","(X)","(X)","(X)","(X)","5557","358","3.0","1.5","1.0","0.9","4.4","2.4","11.0","3.8","17.9","4.1","19.2","3.4","12.1","2.6","14.0","3.1","7.0","1.9","10.5","2.5","67294","6526","99412","9245","(X)","(X)","36.2","(X)","(X)","(X)","4556","351","2.3","1.3","0.5","0.7","2.4","2.1","7.6","3.2","17.0","4.4","19.2","3.4","13.4","2.9","16.2","3.5","8.5","2.3","12.8","3.0","76236","8077","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2325","294","9.1","4.3","6.5","3.0","13.9","4.7","16.3","5.2","12.0","3.5","19.9","6.1","8.8","3.0","5.3","3.3","3.5","3.1","4.7","2.5","41655","10421","61130","9645","(X)","(X)","(X)","(X)","36.5","(X)"
"8600000US34116","ZCTA5 34116","9640","425","3.5","1.6","5.4","1.8","7.6","1.9","11.4","2.5","19.5","3.3","22.0","3.6","10.5","2.2","14.4","2.4","3.1","0.9","2.7","0.9","52131","2882","66315","3200","44.2","(X)","(X)","(X)","(X)","(X)","7436","451","3.5","1.8","5.6","2.1","6.2","1.9","11.3","3.4","20.8","4.2","22.1","4.4","10.2","2.3","13.3","2.8","3.7","1.2","3.2","1.0","51816","3092","67710","3560","(X)","(X)","43.8","(X)","(X)","(X)","4650","409","0.6","0.8","3.8","2.1","4.8","2.3","11.6","3.9","17.0","4.6","24.0","5.4","12.1","3.4","18.0","3.9","4.2","1.6","4.0","1.4","61329","3777","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2204","297","6.7","4.2","8.5","4.3","13.0","5.4","16.1","5.3","20.1","6.1","17.3","5.4","5.1","3.2","12.1","5.4","0.0","1.9","1.1","1.7","40118","4715","48398","5950","(X)","(X)","(X)","(X)","38.3","(X)"
"8600000US34117","ZCTA5 34117","4769","236","1.0","0.9","1.2","1.4","5.9","3.5","6.6","3.0","6.1","3.0","27.8","5.3","17.0","4.1","24.1","5.0","8.0","3.5","2.2","1.2","77035","9749","87512","5804","34.5","(X)","(X)","(X)","(X)","(X)","4253","239","0.8","0.7","0.7","1.2","6.7","3.6","7.9","3.5","6.5","2.9","25.3","5.8","18.1","4.8","23.0","5.8","9.0","3.9","2.1","1.2","78205","10881","87827","6654","(X)","(X)","34.6","(X)","(X)","(X)","3349","319","0.6","1.0","0.9","1.5","2.7","1.8","7.8","4.2","4.1","2.3","23.6","6.1","20.9","5.7","26.3","6.8","10.4","4.8","2.7","1.5","89010","10874","N","N","(X)","(X)","(X)","(X)","(X)","(X)","516","139","3.3","5.7","5.2","8.4","5.8","7.3","1.7","3.0","14.1","13.7","43.0","17.6","13.8","10.4","13.0","10.8","0.0","7.9","0.0","7.9","60932","12199","62185","10011","(X)","(X)","(X)","(X)","29.1","(X)"
"8600000US34119","ZCTA5 34119","13103","613","3.7","1.6","1.2","0.8","6.8","2.0","4.7","2.0","8.2","1.9","15.5","3.2","16.2","2.8","19.8","2.9","10.8","2.5","13.1","2.5","92266","2988","121809","9865","28.7","(X)","(X)","(X)","(X)","(X)","9757","605","2.1","1.4","0.6","0.6","3.0","1.6","3.1","1.7","7.2","2.1","15.2","3.7","17.8","3.3","22.3","3.6","13.4","3.2","15.3","3.0","101243","6944","135992","11211","(X)","(X)","28.3","(X)","(X)","(X)","8357","560","0.8","1.0","0.6","0.7","1.7","1.2","2.3","1.3","7.0","2.0","12.9","3.5","18.2","3.8","24.7","4.0","14.9","3.7","16.9","3.3","108298","6603","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3346","542","8.6","5.1","2.7","2.4","19.9","6.4","12.2","6.6","9.9","4.7","12.9","4.9","12.9","5.3","11.1","4.2","3.5","2.5","6.4","4.1","46094","11805","76366","16720","(X)","(X)","(X)","(X)","29.1","(X)"
"8600000US34120","ZCTA5 34120","10702","648","0.7","0.6","2.6","2.0","5.3","2.4","4.4","2.5","11.6","4.0","21.2","5.8","13.5","3.7","19.9","5.6","10.8","3.9","9.9","3.1","83398","9555","111454","15652","33.6","(X)","(X)","(X)","(X)","(X)","9098","632","1.0","1.0","4.0","3.4","4.2","2.2","1.7","1.5","11.2","4.2","22.1","5.1","14.0","4.2","18.9","5.4","12.8","4.4","10.0","3.5","85394","9810","117213","18361","(X)","(X)","34.4","(X)","(X)","(X)","7420","611","0.4","0.5","1.6","1.8","1.2","1.4","2.1","1.8","10.0","4.7","21.3","6.1","12.4","4.7","23.0","6.4","15.7","5.1","12.3","4.2","102583","19172","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1604","461","1.9","2.3","6.3","9.1","22.8","11.7","16.5","11.9","14.2","9.0","7.4","6.3","15.8","9.0","9.0","6.6","1.0","1.6","5.1","5.9","37757","13192","58268","11547","(X)","(X)","(X)","(X)","28.8","(X)"
"8600000US34134","ZCTA5 34134","7622","415","1.9","0.8","2.4","1.3","5.2","1.4","7.8","2.2","10.4","2.6","14.4","2.6","12.9","2.6","12.9","2.8","8.5","2.1","23.5","3.3","91019","10199","180664","17840","35.3","(X)","(X)","(X)","(X)","(X)","4981","399","0.6","0.5","0.8","0.6","3.3","1.6","7.5","2.7","7.6","2.5","11.3","2.8","14.1","3.6","14.3","3.4","11.0","2.8","29.7","4.1","120542","24641","217520","24915","(X)","(X)","35.2","(X)","(X)","(X)","4602","355","0.4","0.4","0.4","0.5","2.3","1.4","5.0","2.1","7.7","2.6","11.5","2.9","14.6","3.7","15.0","3.5","11.9","3.1","31.3","4.3","129395","16709","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2641","292","4.5","2.1","5.5","3.7","8.7","2.9","9.4","3.8","15.9","5.3","19.3","4.8","10.7","4.1","10.2","4.9","3.8","2.0","12.0","5.0","55319","5809","110811","24683","(X)","(X)","(X)","(X)","35.5","(X)"
"8600000US34135","ZCTA5 34135","19166","757","3.5","1.1","2.2","0.8","8.1","2.0","8.4","1.6","13.5","2.1","19.5","2.3","13.4","2.0","15.1","2.1","8.3","1.4","8.1","1.5","66616","5104","95788","5674","32.5","(X)","(X)","(X)","(X)","(X)","13116","495","2.5","1.0","0.5","0.4","4.0","1.5","6.3","1.6","13.7","2.5","19.7","2.6","15.3","2.7","17.5","2.7","11.0","1.9","9.5","2.0","77356","3433","109319","7845","(X)","(X)","34.3","(X)","(X)","(X)","11469","605","2.0","0.9","0.5","0.4","3.0","1.6","5.8","1.9","12.0","2.2","20.1","2.9","15.1","2.8","18.9","3.0","11.9","2.0","10.9","2.3","84012","7116","N","N","(X)","(X)","(X)","(X)","(X)","(X)","6050","614","6.2","2.3","5.5","2.2","18.3","4.9","13.2","3.7","15.3","3.9","16.4","3.5","9.3","2.7","8.7","3.0","2.3","1.6","4.8","1.8","40622","4944","64598","7937","(X)","(X)","(X)","(X)","28.0","(X)"
"8600000US34137","ZCTA5 34137","159","86","0.0","23.2","25.2","27.9","47.2","43.9","0.0","23.2","0.0","23.2","27.7","46.2","0.0","23.2","0.0","23.2","0.0","23.2","0.0","23.2","-","**","33834","23314","0.0","(X)","(X)","(X)","(X)","(X)","119","80","0.0","29.2","0.0","29.2","63.0","59.9","0.0","29.2","0.0","29.2","37.0","59.9","0.0","29.2","0.0","29.2","0.0","29.2","0.0","29.2","-","**","N","N","(X)","(X)","0.0","(X)","(X)","(X)","119","80","0.0","29.2","0.0","29.2","63.0","59.9","0.0","29.2","0.0","29.2","37.0","59.9","0.0","29.2","0.0","29.2","0.0","29.2","0.0","29.2","-","**","N","N","(X)","(X)","(X)","(X)","(X)","(X)","40","46","0.0","53.6","100.0","53.6","0.0","53.6","0.0","53.6","0.0","53.6","0.0","53.6","0.0","53.6","0.0","53.6","0.0","53.6","0.0","53.6","-","**","N","N","(X)","(X)","(X)","(X)","0.0","(X)"
"8600000US34138","ZCTA5 34138","155","144","31.6","47.1","0.0","23.7","0.0","23.7","30.3","46.0","0.0","23.7","0.0","23.7","0.0","23.7","38.1","50.2","0.0","23.7","0.0","23.7","-","**","N","N","38.1","(X)","(X)","(X)","(X)","(X)","106","121","0.0","31.8","0.0","31.8","0.0","31.8","44.3","55.7","0.0","31.8","0.0","31.8","0.0","31.8","55.7","55.7","0.0","31.8","0.0","31.8","-","**","N","N","(X)","(X)","55.7","(X)","(X)","(X)","59","96","0.0","44.2","0.0","44.2","0.0","44.2","0.0","44.2","0.0","44.2","0.0","44.2","0.0","44.2","100.0","44.2","0.0","44.2","0.0","44.2","-","**","N","N","(X)","(X)","(X)","(X)","(X)","(X)","49","78","100.0","48.4","0.0","48.4","0.0","48.4","0.0","48.4","0.0","48.4","0.0","48.4","0.0","48.4","0.0","48.4","0.0","48.4","0.0","48.4","-","**","-","**","(X)","(X)","(X)","(X)","0.0","(X)"
"8600000US34139","ZCTA5 34139","115","42","3.5","5.8","0.0","30.0","7.8","9.3","22.6","19.1","14.8","11.9","14.8","12.6","19.1","14.5","9.6","13.0","7.8","8.5","0.0","30.0","61250","31895","67527","16491","30.4","(X)","(X)","(X)","(X)","(X)","57","28","0.0","44.9","0.0","44.9","10.5","15.1","7.0","11.9","0.0","44.9","24.6","22.3","29.8","26.1","19.3","24.7","8.8","12.8","0.0","44.9","80250","15676","88400","22521","(X)","(X)","33.3","(X)","(X)","(X)","56","28","0.0","45.3","0.0","45.3","8.9","14.2","7.1","12.0","0.0","45.3","25.0","22.9","30.4","26.7","19.6","25.6","8.9","12.9","0.0","45.3","80500","21901","N","N","(X)","(X)","(X)","(X)","(X)","(X)","58","33","6.9","11.4","0.0","44.5","6.9","13.0","37.9","30.9","27.6","23.0","5.2","8.4","8.6","13.4","0.0","44.5","6.9","10.9","0.0","44.5","31875","17233","46755","16374","(X)","(X)","(X)","(X)","25.9","(X)"
"8600000US34140","ZCTA5 34140","98","98","0.0","33.6","40.8","55.5","0.0","33.6","46.9","53.1","0.0","33.6","12.2","25.7","0.0","33.6","0.0","33.6","0.0","33.6","0.0","33.6","30489","29820","27524","14392","40.8","(X)","(X)","(X)","(X)","(X)","58","75","0.0","44.5","0.0","44.5","0.0","44.5","79.3","51.7","0.0","44.5","20.7","51.7","0.0","44.5","0.0","44.5","0.0","44.5","0.0","44.5","-","**","N","N","(X)","(X)","0.0","(X)","(X)","(X)","58","75","0.0","44.5","0.0","44.5","0.0","44.5","79.3","51.7","0.0","44.5","20.7","51.7","0.0","44.5","0.0","44.5","0.0","44.5","0.0","44.5","-","**","N","N","(X)","(X)","(X)","(X)","(X)","(X)","40","66","0.0","53.6","100.0","53.6","0.0","53.6","0.0","53.6","0.0","53.6","0.0","53.6","0.0","53.6","0.0","53.6","0.0","53.6","0.0","53.6","-","**","N","N","(X)","(X)","(X)","(X)","100.0","(X)"
"8600000US34141","ZCTA5 34141","18","24","0.0","79.9","0.0","79.9","0.0","79.9","0.0","79.9","0.0","79.9","0.0","79.9","100.0","79.9","0.0","79.9","0.0","79.9","0.0","79.9","-","**","N","N","0.0","(X)","(X)","(X)","(X)","(X)","18","24","0.0","79.9","0.0","79.9","0.0","79.9","0.0","79.9","0.0","79.9","0.0","79.9","100.0","79.9","0.0","79.9","0.0","79.9","0.0","79.9","-","**","N","N","(X)","(X)","0.0","(X)","(X)","(X)","18","24","0.0","79.9","0.0","79.9","0.0","79.9","0.0","79.9","0.0","79.9","0.0","79.9","100.0","79.9","0.0","79.9","0.0","79.9","0.0","79.9","-","**","N","N","(X)","(X)","(X)","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","-","(X)"
"8600000US34142","ZCTA5 34142","7088","501","7.0","2.1","9.1","2.3","17.3","2.7","16.4","3.0","15.2","3.9","14.5","2.6","7.0","1.8","8.7","3.0","3.3","2.3","1.3","0.9","35172","5419","50268","4089","50.0","(X)","(X)","(X)","(X)","(X)","5353","507","7.8","2.4","8.9","3.4","16.5","3.3","18.1","3.9","15.4","3.6","14.0","3.1","6.1","2.0","9.0","3.7","2.7","1.9","1.4","1.0","33345","4711","49478","4646","(X)","(X)","46.3","(X)","(X)","(X)","2959","405","2.2","1.4","8.6","4.9","11.0","3.6","17.0","5.4","14.6","4.7","17.4","4.6","10.2","3.6","11.8","5.0","4.9","3.4","2.3","1.8","44812","7845","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1735","281","14.6","6.4","10.1","5.1","23.3","6.9","16.1","6.8","13.8","8.1","6.1","4.1","5.1","3.6","9.7","6.9","0.0","2.4","1.2","1.9","26409","4636","39478","8102","(X)","(X)","(X)","(X)","51.5","(X)"
"8600000US34145","ZCTA5 34145","8379","316","5.1","1.5","2.5","1.4","4.8","1.3","6.5","1.8","8.2","2.0","15.8","2.7","13.5","2.5","14.6","2.3","8.9","2.1","20.1","2.3","86215","6537","142117","10422","39.7","(X)","(X)","(X)","(X)","(X)","5714","243","1.8","1.3","0.8","0.7","3.0","1.2","4.2","1.7","8.8","2.7","16.3","3.5","15.5","3.2","15.9","2.9","10.7","2.8","22.9","3.2","98929","10083","161898","14026","(X)","(X)","39.2","(X)","(X)","(X)","5443","276","1.6","1.1","0.8","0.7","3.0","1.2","3.0","1.4","8.1","2.7","16.4","3.7","15.9","3.3","16.4","3.0","11.2","2.9","23.7","3.3","103917","11771","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2665","336","12.3","3.7","6.2","4.0","9.0","3.2","12.2","4.2","7.0","2.6","13.5","3.5","9.3","3.6","11.8","3.2","5.6","2.9","13.2","3.8","54504","7601","98129","16407","(X)","(X)","(X)","(X)","40.9","(X)"
"8600000US34201","ZCTA5 34201","1846","223","2.1","1.7","0.0","2.3","4.5","3.2","8.5","4.1","8.5","6.1","18.3","5.9","14.5","6.3","15.5","5.7","12.4","6.2","15.9","5.8","95164","11410","146134","40735","28.2","(X)","(X)","(X)","(X)","(X)","1270","200","1.2","2.0","0.0","3.3","2.6","2.9","5.0","3.6","12.4","8.4","17.6","6.9","14.1","8.2","14.5","6.3","13.9","8.7","18.7","7.9","96233","16626","162110","58818","(X)","(X)","34.3","(X)","(X)","(X)","1144","202","0.0","3.6","0.0","3.6","2.9","3.2","4.2","3.9","12.3","8.9","14.1","6.9","14.2","8.7","16.1","7.1","15.4","9.6","20.8","8.7","111447","28012","N","N","(X)","(X)","(X)","(X)","(X)","(X)","576","157","4.2","3.7","0.0","7.1","8.7","8.2","16.0","9.7","2.8","4.5","19.6","10.2","12.5","9.4","17.7","9.1","9.0","8.0","9.5","8.5","73750","25973","109178","35009","(X)","(X)","(X)","(X)","14.8","(X)"
"8600000US34202","ZCTA5 34202","9529","416","3.4","1.3","1.4","0.7","6.0","1.9","4.8","1.3","7.6","1.9","14.7","2.4","10.7","2.3","22.3","3.1","11.4","2.2","17.8","2.6","102703","5960","144186","10272","32.7","(X)","(X)","(X)","(X)","(X)","7302","371","2.2","1.1","0.6","0.6","3.4","1.7","3.7","1.3","6.3","1.9","13.2","2.9","11.8","2.6","25.7","3.6","12.9","2.5","20.3","2.9","118278","12819","162100","12513","(X)","(X)","31.9","(X)","(X)","(X)","6542","345","1.7","1.0","0.3","0.3","2.9","1.6","3.8","1.5","5.1","2.0","13.4","3.0","10.4","2.5","27.2","3.8","12.9","2.5","22.4","3.1","127957","8497","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2227","330","7.5","3.7","4.0","2.5","14.5","5.5","8.6","4.1","13.7","4.6","18.1","6.5","7.6","3.5","12.3","4.3","5.2","3.8","8.5","3.9","53617","7958","83022","11909","(X)","(X)","(X)","(X)","33.4","(X)"
"8600000US34203","ZCTA5 34203","14278","620","5.4","1.5","2.4","0.8","10.8","2.8","12.5","2.3","15.5","2.5","20.2","2.6","11.2","1.6","14.8","2.3","4.0","1.0","3.2","1.0","54558","4718","67841","3308","35.2","(X)","(X)","(X)","(X)","(X)","9697","534","2.7","1.1","1.4","1.0","5.6","2.4","12.9","3.1","16.1","2.4","22.0","3.4","11.3","2.1","18.5","3.0","6.1","1.5","3.5","1.3","64228","4158","77455","4350","(X)","(X)","37.2","(X)","(X)","(X)","7703","518","1.6","0.9","0.8","0.9","3.2","1.5","11.8","3.3","15.2","2.5","20.8","3.7","12.9","2.8","22.5","3.7","6.8","1.8","4.3","1.6","71430","5725","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4581","523","11.9","3.8","5.5","1.9","21.3","5.2","13.2","3.6","17.6","4.8","12.0","3.6","10.6","2.8","5.9","2.2","0.5","0.7","1.5","1.2","32415","5457","43937","4500","(X)","(X)","(X)","(X)","30.6","(X)"
"8600000US34205","ZCTA5 34205","12313","409","8.9","1.4","6.0","1.2","14.2","2.5","11.4","1.9","17.4","2.0","19.7","2.2","8.6","1.5","9.5","1.2","2.8","0.8","1.5","0.5","42816","2815","56831","3271","39.0","(X)","(X)","(X)","(X)","(X)","6502","340","5.8","1.8","3.0","1.4","10.2","2.8","10.0","2.8","18.1","3.4","24.0","3.5","9.0","1.7","13.1","1.9","4.2","1.3","2.4","0.9","52819","6577","68827","4426","(X)","(X)","43.2","(X)","(X)","(X)","4146","317","1.4","0.8","0.5","0.6","6.2","2.9","8.7","3.1","18.0","3.8","26.7","4.2","11.9","2.6","17.0","2.7","6.3","1.9","3.4","1.2","64109","2385","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5811","392","12.9","2.5","9.9","2.1","20.0","3.7","14.4","2.8","18.7","2.8","13.9","2.6","5.4","1.8","3.0","1.2","1.3","1.1","0.5","0.4","30120","2736","38584","3027","(X)","(X)","(X)","(X)","32.5","(X)"
"8600000US34207","ZCTA5 34207","14608","571","7.0","1.4","5.1","1.4","15.6","2.7","16.4","2.2","18.6","2.3","20.4","3.0","7.5","1.5","6.8","1.6","1.5","0.7","1.0","0.5","39812","4222","51316","2522","35.3","(X)","(X)","(X)","(X)","(X)","8196","493","3.8","1.6","3.3","1.4","9.6","2.8","13.5","2.8","21.3","3.5","28.6","3.7","9.1","2.5","8.1","2.2","1.8","1.1","0.9","0.6","49087","2432","57965","3219","(X)","(X)","38.7","(X)","(X)","(X)","5302","408","1.6","1.2","0.8","0.7","5.6","2.7","13.0","3.5","23.1","4.8","30.1","5.8","10.3","2.9","11.8","3.1","2.6","1.6","1.2","0.9","54097","3415","N","N","(X)","(X)","(X)","(X)","(X)","(X)","6412","508","13.0","2.8","8.7","2.5","23.2","4.3","19.8","3.7","15.9","3.0","11.8","2.8","1.5","1.1","4.3","1.8","0.8","0.9","1.1","0.8","27889","3272","39148","5398","(X)","(X)","(X)","(X)","29.4","(X)"
